NAICS Code,NAICS Title,MICS Code,MICS Title
332115,Crown and Closure Manufacturing,33A,Metal Manufacture
332116,Metal Stamping,33A,Metal Manufacture
332117,Powder Metallurgy Part Manufacturing,33A,Metal Manufacture
332119,"Metal Crown, Closure, and Other Metal Stamping (except Automotive)",33A,Metal Manufacture
3322,Cutlery and Handtool Manufacturing,33A,Metal Manufacture
33221,Cutlery and Handtool Manufacturing,33A,Metal Manufacture
332211,Cutlery and Flatware (except Precious) Manufacturing,33A,Metal Manufacture
332212,Hand and Edge Tool Manufacturing,33A,Metal Manufacture
332213,Saw Blade and Handsaw Manufacturing,33A,Metal Manufacture
332214,"Kitchen Utensil, Pot, and Pan Manufacturing",33A,Metal Manufacture
332215,"Metal Kitchen Cookware, Utensil, Cutlery, and Flatware (except Precious) Manufacturing",33A,Metal Manufacture
332216,Saw Blade and Handtool Manufacturing,33A,Metal Manufacture
3323,Architectural and Structural Metals Manufacturing,33A,Metal Manufacture
33231,Plate Work and Fabricated Structural Product Manufacturing,33A,Metal Manufacture
33232,Ornamental and Architectural Metal Products Manufacturing,33A,Metal Manufacture
332311,Prefabricated Metal Building and Component Manufacturing,33A,Metal Manufacture
332312,Fabricated Structural Metal Manufacturing,33A,Metal Manufacture
332313,Plate Work Manufacturing,33A,Metal Manufacture
332321,Metal Window and Door Manufacturing,33A,Metal Manufacture
332322,Sheet Metal Work Manufacturing,33A,Metal Manufacture
332323,Ornamental and Architectural Metal Work Manufacturing,33A,Metal Manufacture
3324,"Boiler, Tank, and Shipping Container Manufacturing",33A,Metal Manufacture
33241,Power Boiler and Heat Exchanger Manufacturing,33A,Metal Manufacture
33242,Metal Tank (Heavy Gauge) Manufacturing,33A,Metal Manufacture
33243,"Metal Can, Box, and Other Metal Container (Light Gauge) Manufacturing",33A,Metal Manufacture
332410,Power Boiler and Heat Exchanger Manufacturing,33A,Metal Manufacture
332420,Metal Tank (Heavy Gauge) Manufacturing,33A,Metal Manufacture
332431,Metal Can Manufacturing,33A,Metal Manufacture
332439,Other Metal Container Manufacturing,33A,Metal Manufacture
3325,Hardware Manufacturing,33A,Metal Manufacture
33251,Hardware Manufacturing,33A,Metal Manufacture
332510,Hardware Manufacturing,33A,Metal Manufacture
3326,Spring and Wire Product Manufacturing,33A,Metal Manufacture
33261,Spring and Wire Product Manufacturing,33A,Metal Manufacture
332611,Spring (Heavy Gauge) Manufacturing,33A,Metal Manufacture
332612,Spring (Light Gauge) Manufacturing,33A,Metal Manufacture
332613,Spring Manufacturing,33A,Metal Manufacture
332618,Other Fabricated Wire Product Manufacturing,33A,Metal Manufacture
3327,"Machine Shops; Turned Product; and Screw, Nut, and Bolt Manufacturing",33A,Metal Manufacture
33271,Machine Shops,33A,Metal Manufacture
33272,"Turned Product and Screw, Nut, and Bolt Manufacturing",33A,Metal Manufacture
332710,Machine Shops,33A,Metal Manufacture
332721,Precision Turned Product Manufacturing,33A,Metal Manufacture
332722,"Bolt, Nut, Screw, Rivet, and Washer Manufacturing",33A,Metal Manufacture
3328,"Coating, Engraving, Heat Treating, and Allied Activities",33A,Metal Manufacture
33281,"Coating, Engraving, Heat Treating, and Allied Activities",33A,Metal Manufacture
332811,Metal Heat Treating,33A,Metal Manufacture
332812,"Metal Coating, Engraving (except Jewelry and Silverware), and Allied Services to Manufacturers",33A,Metal Manufacture
332813,"Electroplating, Plating, Polishing, Anodizing, and Coloring",33A,Metal Manufacture
3329,Other Fabricated Metal Product Manufacturing,33A,Metal Manufacture
33291,Metal Valve Manufacturing,33A,Metal Manufacture
33299,All Other Fabricated Metal Product Manufacturing,33A,Metal Manufacture
332911,Industrial Valve Manufacturing,33A,Metal Manufacture
332912,Fluid Power Valve and Hose Fitting Manufacturing,33A,Metal Manufacture
332913,Plumbing Fixture Fitting and Trim Manufacturing,33A,Metal Manufacture
332919,Other Metal Valve and Pipe Fitting Manufacturing,33A,Metal Manufacture
332991,Ball and Roller Bearing Manufacturing,33A,Metal Manufacture
332992,Small Arms Ammunition Manufacturing,33A,Metal Manufacture
332993,Ammunition (except Small Arms) Manufacturing,33A,Metal Manufacture
332994,"Small Arms, Ordnance, and Ordnance Accessories Manufacturing",33A,Metal Manufacture
332995,Other Ordnance and Accessories Manufacturing,33A,Metal Manufacture
332996,Fabricated Pipe and Pipe Fitting Manufacturing,33A,Metal Manufacture
332997,Industrial Pattern Manufacturing,33A,Metal Manufacture
332998,Enameled Iron and Metal Sanitary Ware Manufacturing,33A,Metal Manufacture
332999,All Other Miscellaneous Fabricated Metal Product Manufacturing,33A,Metal Manufacture
334,Computer and Electronic Product Manufacturing,33B,"Computes Electronics, Appliances and Components Manufacturing"
3341,Computer and Peripheral Equipment Manufacturing,33B,"Computes Electronics, Appliances and Components Manufacturing"
33411,Computer and Peripheral Equipment Manufacturing,33B,"Computes Electronics, Appliances and Components Manufacturing"
334111,Electronic Computer Manufacturing,33B,"Computes Electronics, Appliances and Components Manufacturing"
334112,Computer Storage Device Manufacturing,33B,"Computes Electronics, Appliances and Components Manufacturing"
334113,Computer Terminal Manufacturing,33B,"Computes Electronics, Appliances and Components Manufacturing"
334118,Computer Terminal and Other Computer Peripheral Equipment Manufacturing,33B,"Computes Electronics, Appliances and Components Manufacturing"
334119,Other Computer Peripheral Equipment Manufacturing,33B,"Computes Electronics, Appliances and Components Manufacturing"
3342,Communications Equipment Manufacturing,33B,"Computes Electronics, Appliances and Components Manufacturing"
33421,Telephone Apparatus Manufacturing,33B,"Computes Electronics, Appliances and Components Manufacturing"
33422,Radio and Television Broadcasting and Wireless Communications Equipment Manufacturing,33B,"Computes Electronics, Appliances and Components Manufacturing"
33429,Other Communications Equipment Manufacturing,33B,"Computes Electronics, Appliances and Components Manufacturing"
334210,Telephone Apparatus Manufacturing,33B,"Computes Electronics, Appliances and Components Manufacturing"
334220,Radio and Television Broadcasting and Wireless Communications Equipment Manufacturing,33B,"Computes Electronics, Appliances and Components Manufacturing"
334290,Other Communications Equipment Manufacturing,33B,"Computes Electronics, Appliances and Components Manufacturing"
3343,Audio and Video Equipment Manufacturing,33B,"Computes Electronics, Appliances and Components Manufacturing"
33431,Audio and Video Equipment Manufacturing,33B,"Computes Electronics, Appliances and Components Manufacturing"
334310,Audio and Video Equipment Manufacturing,33B,"Computes Electronics, Appliances and Components Manufacturing"
3344,Semiconductor and Other Electronic Component Manufacturing,33B,"Computes Electronics, Appliances and Components Manufacturing"
33441,Semiconductor and Other Electronic Component Manufacturing,33B,"Computes Electronics, Appliances and Components Manufacturing"
334411,Electron Tube Manufacturing,33B,"Computes Electronics, Appliances and Components Manufacturing"
334412,Bare Printed Circuit Board Manufacturing,33B,"Computes Electronics, Appliances and Components Manufacturing"
334413,Semiconductor and Related Device Manufacturing,33B,"Computes Electronics, Appliances and Components Manufacturing"
334414,Electronic Capacitor Manufacturing,33B,"Computes Electronics, Appliances and Components Manufacturing"
334415,Electronic Resistor Manufacturing,33B,"Computes Electronics, Appliances and Components Manufacturing"
334416,"Capacitor, Resistor, Coil, Transformer, and Other Inductor Manufacturing",33B,"Computes Electronics, Appliances and Components Manufacturing"
334417,Electronic Connector Manufacturing,33B,"Computes Electronics, Appliances and Components Manufacturing"
334418,Printed Circuit Assembly (Electronic Assembly) Manufacturing,33B,"Computes Electronics, Appliances and Components Manufacturing"
334419,Other Electronic Component Manufacturing,33B,"Computes Electronics, Appliances and Components Manufacturing"
3345,"Navigational, Measuring, Electromedical, and Control Instruments Manufacturing",33B,"Computes Electronics, Appliances and Components Manufacturing"
33451,"Navigational, Measuring, Electromedical, and Control Instruments Manufacturing",33B,"Computes Electronics, Appliances and Components Manufacturing"
334510,Electromedical and Electrotherapeutic Apparatus Manufacturing,33B,"Computes Electronics, Appliances and Components Manufacturing"
334511,"Search, Detection, Navigation, Guidance, Aeronautical, and Nautical System and Instrument Manufacturing",33B,"Computes Electronics, Appliances and Components Manufacturing"
334512,"Automatic Environmental Control Manufacturing for Residential, Commercial, and Appliance Use",33B,"Computes Electronics, Appliances and Components Manufacturing"
334513,"Instruments and Related Products Manufacturing for Measuring, Displaying, and Controlling Industrial Process Variables",33B,"Computes Electronics, Appliances and Components Manufacturing"
334514,Totalizing Fluid Meter and Counting Device Manufacturing,33B,"Computes Electronics, Appliances and Components Manufacturing"
334515,Instrument Manufacturing for Measuring and Testing Electricity and Electrical Signals,33B,"Computes Electronics, Appliances and Components Manufacturing"
334516,Analytical Laboratory Instrument Manufacturing,33B,"Computes Electronics, Appliances and Components Manufacturing"
334517,Irradiation Apparatus Manufacturing,33B,"Computes Electronics, Appliances and Components Manufacturing"
334518,"Watch, Clock, and Part Manufacturing",33B,"Computes Electronics, Appliances and Components Manufacturing"
334519,Other Measuring and Controlling Device Manufacturing,33B,"Computes Electronics, Appliances and Components Manufacturing"
3346,Manufacturing and Reproducing Magnetic and Optical Media,33B,"Computes Electronics, Appliances and Components Manufacturing"
33461,Manufacturing and Reproducing Magnetic and Optical Media,33B,"Computes Electronics, Appliances and Components Manufacturing"
334610,Manufacturing and Reproducing Magnetic and Optical Media,33B,"Computes Electronics, Appliances and Components Manufacturing"
334611,Software Reproducing,33B,"Computes Electronics, Appliances and Components Manufacturing"
334612,"Prerecorded Compact Disc (except Software), Tape, and Record Reproducing",33B,"Computes Electronics, Appliances and Components Manufacturing"
334613,Blank Magnetic and Optical Recording Media Manufacturing,33B,"Computes Electronics, Appliances and Components Manufacturing"
334614,"Software and Other Prerecorded Compact Disc, Tape, and Record Reproducing",33B,"Computes Electronics, Appliances and Components Manufacturing"
335,"Electrical Equipment, Appliance, and Component Manufacturing",33B,"Computes Electronics, Appliances and Components Manufacturing"
3351,Electric Lighting Equipment Manufacturing,33B,"Computes Electronics, Appliances and Components Manufacturing"
33511,Electric Lamp Bulb and Part Manufacturing,33B,"Computes Electronics, Appliances and Components Manufacturing"
33512,Lighting Fixture Manufacturing,33B,"Computes Electronics, Appliances and Components Manufacturing"
33513,Electric Lighting Equipment Manufacturing,33B,"Computes Electronics, Appliances and Components Manufacturing"
335110,Electric Lamp Bulb and Part Manufacturing,33B,"Computes Electronics, Appliances and Components Manufacturing"
335121,Residential Electric Lighting Fixture Manufacturing,33B,"Computes Electronics, Appliances and Components Manufacturing"
335122,"Commercial, Industrial, and Institutional Electric Lighting Fixture Manufacturing",33B,"Computes Electronics, Appliances and Components Manufacturing"
335129,Other Lighting Equipment Manufacturing,33B,"Computes Electronics, Appliances and Components Manufacturing"
335131,Residential Electric Lighting Fixture Manufacturing,33B,"Computes Electronics, Appliances and Components Manufacturing"
335132,"Commercial, Industrial, and Institutional Electric Lighting Fixture Manufacturing",33B,"Computes Electronics, Appliances and Components Manufacturing"
335139,Electric Lamp Bulb and Other Lighting Equipment Manufacturing,33B,"Computes Electronics, Appliances and Components Manufacturing"
3352,Household Appliance Manufacturing,33B,"Computes Electronics, Appliances and Components Manufacturing"
33521,Small Electrical Appliance Manufacturing,33B,"Computes Electronics, Appliances and Components Manufacturing"
33522,Major Household Appliance Manufacturing,33B,"Computes Electronics, Appliances and Components Manufacturing"
335210,Small Electrical Appliance Manufacturing,33B,"Computes Electronics, Appliances and Components Manufacturing"
335211,Electric Housewares and Household Fan Manufacturing,33B,"Computes Electronics, Appliances and Components Manufacturing"
335212,Household Vacuum Cleaner Manufacturing,33B,"Computes Electronics, Appliances and Components Manufacturing"
335220,Major Household Appliance Manufacturing,33B,"Computes Electronics, Appliances and Components Manufacturing"
335221,Household Cooking Appliance Manufacturing,33B,"Computes Electronics, Appliances and Components Manufacturing"
335222,Household Refrigerator and Home Freezer Manufacturing,33B,"Computes Electronics, Appliances and Components Manufacturing"
335224,Household Laundry Equipment Manufacturing,33B,"Computes Electronics, Appliances and Components Manufacturing"
335228,Other Major Household Appliance Manufacturing,33B,"Computes Electronics, Appliances and Components Manufacturing"
3353,Electrical Equipment Manufacturing,33B,"Computes Electronics, Appliances and Components Manufacturing"
33531,Electrical Equipment Manufacturing,33B,"Computes Electronics, Appliances and Components Manufacturing"
335311,"Power, Distribution, and Specialty Transformer Manufacturing",33B,"Computes Electronics, Appliances and Components Manufacturing"
